id,pressure [MPa],mass_flux [kg/m2-s],x_e_out [-],D_e [mm],D_h [mm],length [mm],chf_exp [MW/m2],author_Inasaka,author_Janssen,author_Kossolapov,author_Mortimore,author_Peskov,author_Richenderfer,author_Thompson,author_Weatherhead,author_Williams,geometry_plate,geometry_tube
5327,6.86,4059.0,,10.8,10.8,864.0,5.8,0,0,0,0,0,0,1,0,0,0,1
5328,18.96,1872.0,,8.65351919561243,14.764067574795769,152.0,1.8,0,0,0,0,0,0,1,0,0,0,1
5329,10.684000000000001,2740.0,0.0196,12.8,12.8,1930.0,3.9,0,0,0,0,0,0,1,0,0,0,1
5330,16.0,1000.0,,10.0,10.0,565.0,4.2,0,0,0,0,1,0,0,0,0,0,1
5331,3.45,1492.0,0.0062,3.6,3.6,76.0,3.2,0,0,0,0,0,0,1,0,0,0,1
5332,5.266,1000.0,,15.0,120.0,10.0,4.0,0,0,0,0,0,1,0,0,0,1,0
5333,13.79,1214.0,0.0648,8.65351919561243,14.764067574795769,318.0,2.9,0,0,0,0,0,0,1,0,0,0,1
5334,16.0,1617.0,0.08,10.0,10.0,1650.0,1.7,0,0,0,0,1,0,0,0,0,0,1
5335,6.94,5615.0,0.0063,6.4,15.9,1008.0,3.2,0,1,0,0,0,0,0,0,0,0,0
5336,5.51,1519.0,0.0448,12.7,42.3,1778.0,2.2,0,1,0,0,0,0,0,0,0,0,0
5337,13.79,1356.0,,7.7,7.7,482.8,3.7,0,0,0,0,0,0,1,0,0,0,1
5338,6.89,5859.0,-0.0225,10.3,10.3,762.0,5.4,0,0,0,0,0,0,1,0,0,0,1
5339,12.0,1944.0,,10.0,10.0,961.0,0.9,0,0,0,0,1,0,0,0,0,0,1
5340,6.89,3825.0,-0.0087,37.5,37.5,1907.0,4.4,0,0,0,0,0,0,1,0,0,0,1
5341,4.414,4055.0,,3.6,3.6,76.0,4.9,0,0,0,0,0,0,1,0,0,0,1
5342,6.89,2034.0,,11.5,11.5,914.0,2.5,0,0,0,0,0,0,1,0,0,0,1
5343,6.89,3784.0,,12.8,12.8,1930.0,6.6,0,0,0,0,0,0,1,0,0,0,1
5344,0.1,2000.0,-0.0412,15.0,120.0,10.0,6.0,0,0,0,0,0,1,0,0,0,1,0
5345,13.79,690.0,-0.0916,11.1,11.1,457.0,2.1,0,0,0,0,0,0,0,1,0,0,1
5346,13.79,2699.0,0.0674,7.7,7.7,457.0,2.9,0,0,0,0,0,0,1,0,0,0,1
5347,13.79,2817.4,-0.0638,4.7,4.7,318.0,4.6,0,0,0,0,0,0,1,0,0,0,1
5348,13.789999999999997,1233.0,,8.65351919561243,14.764067574795769,457.0,2.7,0,0,0,0,0,0,1,0,0,0,1
5349,17.24,2728.8,-0.1174,8.65351919561243,14.764067574795769,696.0,3.6,0,0,0,0,0,0,1,0,0,0,1
5350,13.79,5588.0,,8.65351919561243,14.764067574795769,318.0,4.7,0,0,0,0,0,0,1,0,0,0,1
5351,9.336,2034.0,0.1936,7.7,7.7,457.0,1.4,0,0,0,0,0,0,0,1,0,0,1
5352,7.458,2807.0,0.0511,6.4,15.9,914.0,3.2,0,1,0,0,0,0,0,0,0,0,0
5353,13.79,1316.0,0.0484,7.7,7.7,457.0,2.9,0,0,0,0,0,0,0,1,0,0,1
5354,6.96,2278.0,0.1979,8.5,22.3,2743.0,2.6,0,1,0,0,0,0,0,0,0,0,0
5355,13.79,1396.0,0.0258,9.5,9.5,1836.0,1.8,0,0,0,0,0,0,0,0,1,0,1
5356,17.24,3621.0,-0.2364,1.9,1.9,260.8,4.7,0,0,0,0,0,0,1,0,0,0,1
5357,10.0,1000.0,,8.65351919561243,14.764067574795769,565.0,3.5,0,0,0,0,0,0,1,0,0,0,1
5358,6.89,3052.0,0.0482,8.5,24.6,1778.0,2.8,0,1,0,0,0,0,0,0,0,0,0
5359,15.51,3670.0,,8.65351919561243,14.764067574795769,2134.0,1.1,0,0,0,0,0,0,0,0,0,0,0
5360,0.1,2000.0,-0.1043,8.65351919561243,14.764067574795769,10.0,4.9,0,0,0,0,0,1,0,0,0,0,1
5361,15.51,2511.6,-0.0638,1.9,1.9,696.0,2.3,0,0,0,0,0,0,1,0,0,0,1
5362,17.24,861.0,-0.0742,3.0,3.0,150.0,2.2,0,0,0,0,0,0,1,0,0,0,1
5363,3.96,3838.0,0.1714,8.65351919561243,14.764067574795769,864.0,4.8,0,0,0,0,0,0,1,0,0,0,1
5364,6.89,3825.0,-0.0109,8.65351919561243,14.764067574795769,762.0,4.9,0,0,0,0,0,0,1,0,0,0,1
5365,11.03,1345.0,0.0908,5.6,22.626824800829144,2134.0,2.5,0,0,0,0,0,0,0,0,0,0,0
5366,13.79,2780.0,,8.65351919561243,14.764067574795769,305.0,2.2,0,0,0,0,0,0,1,0,0,0,1
5367,13.79,1980.0,0.0249,7.7,7.7,457.0,2.8,0,0,0,0,0,0,0,1,0,0,1
5368,13.789999999999997,739.0,-0.0276,7.7,7.7,457.0,3.0,0,0,0,0,0,0,1,0,0,0,1
5369,10.34,4855.0,,10.3,10.3,762.0,5.6,0,0,0,0,0,0,1,0,0,0,1
5370,13.79,932.0,,7.7,7.7,457.0,5.9,0,0,0,0,0,0,1,0,0,0,1
5371,7.688,4056.0,,11.5,11.5,1143.0,1.2,0,0,0,0,0,0,1,0,0,0,1
5372,13.79,912.0,,8.65351919561243,14.764067574795769,791.4,1.2,0,0,0,0,0,0,1,0,0,0,1
5373,12.07,4042.0,,1.9,1.9,152.0,4.3,0,0,0,0,0,0,1,0,0,0,1
5374,15.51,1364.0,-0.0058,5.6,15.2,1846.4,3.2,0,0,0,0,0,0,0,0,0,0,0
5375,13.79,3648.0,-0.3247,4.7,4.7,318.0,3.2,0,0,0,0,0,0,1,0,0,0,1
5376,13.79,956.0,0.1503,8.65351919561243,14.764067574795769,1040.4,1.5,0,0,0,0,0,0,0,1,0,0,1
5377,6.89,2889.0,-0.1438,8.65351919561243,14.764067574795769,76.0,10.9,0,0,0,0,0,0,1,0,0,0,1
5378,13.79,2360.8,,5.7,5.7,625.0,5.0,0,0,0,0,0,0,1,0,0,0,1
5379,13.79,3608.0,-0.3201,8.65351919561243,14.764067574795769,1483.2,2.5,0,0,0,0,0,0,1,0,0,0,1
5380,10.34,6035.0,-0.1212,10.3,10.3,762.0,6.7,0,0,0,0,0,0,1,0,0,0,1
5381,6.98,2306.0,0.0711,4.6,11.3,1778.0,2.3,0,1,0,0,0,0,0,0,0,0,0
5382,6.89,1533.0,0.0482,8.5,22.3,1713.2,2.3,0,1,0,0,0,0,0,0,0,0,0
5383,17.24,2835.0,,8.65351919561243,14.764067574795769,696.0,3.9,0,0,0,0,0,0,1,0,0,0,1
5384,15.17,2034.0,0.1464,9.5,9.5,1836.0,1.2,0,0,0,0,0,0,0,0,1,0,1
5385,13.79,956.0,-0.2585,8.65351919561243,14.764067574795769,457.0,5.3,0,0,0,0,0,0,0,1,0,0,1
5386,13.79,3679.0,0.0707,5.6,15.2,2134.0,2.3,0,0,0,0,0,0,1,0,0,0,0
5387,18.96,3333.0,,1.9,1.9,696.0,2.9,0,0,0,0,0,0,1,0,0,0,1
5388,6.86,2034.0,-0.0029,10.8,10.8,216.0,3.6,0,0,0,0,0,0,1,0,0,0,1
5389,13.79,4069.0,0.2138,4.6,4.6,861.0,2.4,0,0,0,0,0,0,1,0,0,0,1
5390,13.79,956.0,-0.0592,7.7,7.7,1040.4,3.6,0,0,0,0,0,0,1,0,0,0,1
5391,2.63,1885.0,,3.0,3.0,150.0,3.8,0,0,0,0,0,0,1,0,0,0,1
5392,13.79,2055.0,-0.0668,7.7,7.7,457.0,3.6,0,0,0,0,0,0,1,0,0,0,1
5393,13.79,7107.0,-0.1331,4.7,4.7,318.0,3.0,0,0,0,0,0,0,1,0,0,0,1
5394,6.888,1533.0,,8.5,22.3,2591.0,2.9,0,1,0,0,0,0,0,0,0,0,0
5395,13.79,4042.0,,4.6,4.6,295.0,2.5,0,0,0,0,0,0,1,0,0,0,1
5396,9.71,1519.0,-0.0385,12.7,42.3,1981.2,3.4,0,1,0,0,0,0,0,0,0,0,0
5397,6.89,4069.0,,8.65351919561243,14.764067574795769,864.0,8.0,0,0,0,0,0,0,1,0,0,0,1
5398,13.79,1465.0,,7.8,7.8,591.0,2.5,0,0,0,0,0,0,1,0,0,0,1
5399,6.72,4069.0,0.1212,8.5,8.5,848.4,2.1,0,1,0,0,0,0,0,0,0,0,1
5400,13.79,3987.0,,4.6,4.6,295.0,7.5,0,0,0,0,0,0,1,0,0,0,1
5401,9.074,2034.0,,1.9,1.9,490.2,7.6,0,0,0,0,0,0,1,0,0,0,1
5402,10.34,5737.0,,10.3,10.3,762.0,3.7,0,0,0,0,0,0,1,0,0,0,1
5403,9.68,1519.0,0.0103,12.7,42.3,1778.0,2.0,0,1,0,0,0,0,0,0,0,0,0
5404,6.89,5547.0,0.0305,12.8,12.8,1930.0,2.3,0,0,0,0,0,0,1,0,0,0,1
5405,13.79,1356.0,0.0967,7.8,7.8,591.0,1.9,0,0,0,0,0,0,1,0,0,0,1
5406,13.79,678.0,-0.3469,7.7,7.7,457.0,7.3,0,0,0,0,0,0,1,0,0,0,1
5407,6.92,2132.2,,22.2,96.3,1778.0,4.2,0,1,0,0,0,0,0,0,0,0,0
5408,13.79,914.0,,7.7,7.7,457.0,1.9,0,0,0,0,0,0,0,1,0,0,1
5409,13.79,2075.0,0.0362,8.65351919561243,14.764067574795769,305.0,2.2,0,0,0,0,0,0,1,0,0,0,1
5410,8.27,4096.0,0.0436,9.5,9.5,1836.0,6.0,0,0,0,0,0,0,0,0,1,0,1
5411,12.07,2441.0,-0.0364,1.9,1.9,152.0,2.7,0,0,0,0,0,0,1,0,0,0,1
5412,16.0,5361.0,-0.0313,10.0,10.0,890.0,3.9,0,0,0,0,1,0,0,0,0,0,1
5413,12.686,2712.0,0.0831,5.6,5.6,2134.0,1.5,0,0,0,0,0,0,0,0,0,0,0
5414,6.9,1031.0,,8.65351919561243,14.764067574795769,432.0,6.0,0,0,0,0,0,0,1,0,0,0,1
5415,13.79,1356.0,,7.7,7.7,457.0,3.0,0,0,0,0,0,0,0,1,0,0,1
5416,6.89,5615.0,,12.7,38.1,914.0,3.7,0,1,0,0,0,0,0,0,0,0,0
5417,15.51,3665.0,,5.6,15.2,1846.4,1.7,0,0,0,0,0,0,0,0,0,0,0
5418,8.292,1682.0,,7.7,7.7,457.0,3.6,0,0,0,0,0,0,1,0,0,0,1
5419,13.79,1343.0,0.0876,7.7,7.7,457.2,1.8,0,0,0,0,0,0,0,1,0,0,1
5420,13.79,3594.0,-0.0102,4.7,4.7,318.0,3.1,0,0,0,0,0,0,1,0,0,0,1
5421,6.89,4757.6,,8.65351919561243,14.764067574795769,762.0,6.8,0,0,0,0,0,0,1,0,0,0,1
5422,13.789999999999997,6144.0,,4.7,4.7,318.0,3.9,0,0,0,0,0,0,1,0,0,0,1
5423,0.1,2000.0,,15.0,120.0,10.0,8.1,0,0,0,0,0,1,0,0,0,1,0
5424,0.51,2000.0,-0.0686,15.0,120.0,10.0,5.0,0,0,0,0,0,0,1,0,0,1,0
5425,6.89,734.0,0.195,23.6,23.6,1203.4,2.8,0,0,0,0,0,0,1,0,0,0,1
5426,8.282,1519.0,0.1332,22.2,96.3,1778.0,2.7,0,1,0,0,0,0,0,0,0,0,0
5427,6.89,1899.0,0.0463,12.8,12.8,1930.0,3.5,0,0,0,0,0,0,1,0,0,0,1
5428,6.89,4231.4,,8.65351919561243,14.764067574795769,432.0,4.5,0,0,0,0,0,0,1,0,0,0,1
5429,13.79,5398.0,,4.7,4.7,318.0,3.9,0,0,0,0,0,0,1,0,0,0,1
5430,13.79,678.0,,4.7,4.7,318.0,1.8,0,0,0,0,0,0,1,0,0,0,1
5431,15.51,1355.0,,8.65351919561243,14.764067574795769,2134.0,3.1,0,0,0,0,0,0,0,0,0,0,1
5432,9.384,2712.0,,11.5,11.5,1524.0,2.7,0,0,0,0,0,0,1,0,0,0,1
5433,6.89,5479.0,-0.0329,23.6,23.6,610.0,5.9,0,0,0,0,0,0,1,0,0,0,1
5434,6.86,4069.0,0.0406,8.65351919561243,14.764067574795769,432.0,4.6,0,0,0,0,0,0,1,0,0,0,1
5435,6.89,2360.0,0.0725,12.8,12.8,1930.0,2.8,0,0,0,0,0,0,1,0,0,0,1
5436,6.86,4069.0,-0.0188,10.8,10.8,988.2,6.2,0,0,0,0,0,0,1,0,0,0,1
5437,13.79,2804.4,0.1651,9.5,9.5,1836.0,2.2,0,0,0,0,0,0,0,0,1,0,1
5438,13.79,1370.0,,8.65351919561243,14.764067574795769,579.4,2.9,0,0,0,0,0,0,0,1,0,0,1
5439,6.89,553.0,,12.7,38.1,737.0,3.8,0,0,0,0,0,0,1,0,0,0,0
5440,10.174,2767.0,-0.0833,4.7,4.7,305.0,2.2,0,0,0,0,0,0,1,0,0,0,1
5441,13.79,2817.4,0.0192,4.7,4.7,318.0,3.2,0,0,0,0,0,0,1,0,0,0,1
5442,13.79,4071.0,0.0537,9.5,9.5,1836.0,2.3,0,0,0,0,0,0,0,0,1,0,1
5443,12.07,2089.0,,1.9,1.9,260.8,2.6,0,0,0,0,0,0,1,0,0,0,1
5444,10.34,7378.0,-0.1339,10.3,10.3,762.0,7.7,0,0,0,0,0,0,1,0,0,0,1
5445,6.79,3431.4,-0.0185,10.8,10.8,432.0,3.2,0,0,0,0,0,0,1,0,0,0,1
5446,12.07,2306.0,-0.0136,1.9,1.9,152.0,2.4,0,0,0,0,0,0,1,0,0,0,1
5447,13.79,2007.0,,8.65351919561243,14.764067574795769,457.0,2.2,0,0,0,0,0,0,0,1,0,0,1
5448,13.79,1355.0,,5.6,15.2,2134.0,1.1,0,0,0,0,0,0,0,0,0,0,0
5449,12.07,4001.0,0.0033,8.65351919561243,14.764067574795769,152.0,3.8,0,0,0,0,0,0,1,0,0,0,1
5450,13.79,2817.4,-0.1146,4.7,4.7,318.0,4.6,0,0,0,0,0,0,1,0,0,0,1
5451,6.89,734.0,,12.8,12.8,1203.4,3.5,0,0,0,0,0,0,1,0,0,0,1
5452,6.93,340.0,,10.8,10.8,216.0,6.2,0,0,0,0,0,0,1,0,0,0,1
5453,12.07,3255.0,0.0613,1.9,1.9,696.0,2.3,0,0,0,0,0,0,1,0,0,0,1
5454,13.79,1354.0,-0.0744,11.1,11.1,457.0,2.1,0,0,0,0,0,0,1,0,0,0,1
5455,13.79,1881.2,0.0196,7.8,7.8,591.0,2.6,0,0,0,0,0,0,1,0,0,0,1
5456,6.89,5995.0,,8.65351919561243,14.764067574795769,794.0,9.5,0,0,0,0,0,0,1,0,0,0,1
5457,6.89,4842.0,-0.1208,10.3,10.3,1174.2,6.4,0,0,0,0,0,0,1,0,0,0,1
5458,11.0,1356.0,,11.5,11.5,1524.0,2.4,0,0,0,0,0,0,1,0,0,0,1
5459,6.889999999999999,2278.0,,23.6,23.6,610.0,4.0,0,0,0,0,0,0,1,0,0,0,1
5460,6.901999999999999,4066.0,,8.65351919561243,14.764067574795769,1727.0,2.3,0,0,0,0,0,0,1,0,0,0,1
5461,8.3,1519.0,0.0245,12.7,51.314406244737526,1778.0,2.7,0,0,0,0,0,0,1,0,0,0,0
5462,13.79,2007.0,0.0129,7.8,7.8,490.6,2.1,0,0,0,0,0,0,1,0,0,0,1
5463,10.0,1944.0,,10.0,10.0,400.0,4.2,0,0,0,0,1,0,0,0,0,0,1
5464,6.89,5588.0,0.0476,6.4,15.9,914.0,3.5,0,1,0,0,0,0,0,0,0,0,0
5465,13.79,783.0,,4.7,4.7,305.0,0.9,0,0,0,0,0,0,1,0,0,0,1
5466,12.07,4069.0,-0.0364,1.9,1.9,152.0,2.8,0,0,0,0,0,0,1,0,0,0,1
5467,13.79,2007.0,,7.7,7.7,457.0,5.1,0,0,0,0,0,0,0,1,0,0,1
5468,13.79,739.0,-0.1334,7.7,7.7,457.0,3.5,0,0,0,0,0,0,1,0,0,0,1
5469,6.92,2278.0,0.0538,8.5,24.6,1778.0,4.3,0,1,0,0,0,0,0,0,0,0,0
5470,6.89,4069.0,,5.6,5.6,432.0,5.3,0,0,0,0,0,0,1,0,0,0,1
5471,13.79,1537.8,,7.8,7.8,617.0,2.0,0,0,0,0,0,0,1,0,0,0,1
5472,6.89,3056.0,,22.2,89.69919831757268,1778.0,7.6,0,1,0,0,0,0,0,0,0,0,0
5473,6.89,553.0,0.0254,12.7,38.1,737.0,3.8,0,1,0,0,0,0,0,0,0,0,0
5474,6.88,4065.0,,11.5,11.5,1727.0,2.8,0,0,0,0,0,0,1,0,0,0,1
5475,0.51,1000.0,-0.0433,15.0,120.0,10.0,8.2,0,0,0,0,0,1,0,0,0,1,0
5476,10.0,1944.0,-0.0514,10.0,10.0,400.0,3.2,0,0,0,0,1,0,0,0,0,0,1
5477,0.51,5642.0,-0.0102,15.0,120.0,10.0,6.0,0,0,0,0,0,1,0,0,0,1,0
5478,13.79,1641.0,0.0334,7.7,7.7,457.0,1.4,0,0,0,0,0,0,1,0,0,0,1
5479,13.79,1383.0,,3.6,3.6,76.0,4.4,0,0,0,0,0,0,1,0,0,0,1
5480,6.89,5425.0,,23.6,23.6,610.0,4.7,0,0,0,0,0,0,1,0,0,0,1
5481,3.45,7893.0,-0.0071,10.3,10.3,762.0,4.7,0,0,0,0,0,0,1,0,0,0,1
5482,13.79,2143.0,,7.8,7.8,591.0,10.7,0,0,0,0,0,0,1,0,0,0,1
5483,6.89,3933.0,,10.3,10.3,794.0,5.9,0,0,0,0,0,0,1,0,0,0,1
5484,13.79,686.0,,11.1,11.1,457.0,2.1,0,0,0,0,0,0,0,1,0,0,1
5485,5.51,1533.0,0.1683,12.7,42.3,1778.0,1.9,0,1,0,0,0,0,0,0,0,0,0
5486,10.34,6604.6,-0.1248,8.65351919561243,14.764067574795769,762.0,6.7,0,0,0,0,0,0,1,0,0,0,1
5487,6.93,2563.0,,4.6,4.6,229.0,2.3,0,0,0,0,0,0,1,0,0,0,1
5488,13.79,2021.0,0.0886,7.7,7.7,457.0,1.8,0,0,0,0,0,0,0,1,0,0,1
5489,13.79,933.0,0.0902,7.8,7.8,754.0,2.3,0,0,0,0,0,0,1,0,0,0,1
5490,6.89,3825.0,,10.3,10.3,762.0,4.0,0,0,0,0,0,0,1,0,0,0,1
5491,13.79,913.0,-0.0568,7.7,7.7,457.0,3.9,0,0,0,0,0,0,1,0,0,0,1
5492,13.79,1994.0,-0.1431,11.1,11.1,457.0,5.5,0,0,0,0,0,0,0,1,0,0,1
5493,13.79,2055.0,-0.0443,11.1,11.1,457.0,2.9,0,0,0,0,0,0,0,1,0,0,1
5494,13.79,4774.0,,8.65351919561243,14.764067574795769,517.4,6.0,0,0,0,0,0,0,1,0,0,0,1
5495,13.79,1537.8,-0.0863,4.7,4.7,617.0,5.0,0,0,0,0,0,0,1,0,0,0,1
5496,13.79,2817.4,-0.3313,4.7,4.7,318.0,4.9,0,0,0,0,0,0,1,0,0,0,1
5497,13.79,1316.0,-0.1174,5.7,5.7,625.0,2.5,0,0,0,0,0,0,1,0,0,0,1
5498,18.96,4042.0,-0.0252,1.9,1.9,369.6,3.5,0,0,0,0,0,0,1,0,0,0,1
5499,12.134,2731.0,0.1232,5.6,15.2,2134.0,1.2,0,0,0,0,0,0,0,0,0,0,0
5500,6.89,3825.0,-0.0338,10.3,10.3,762.0,4.7,0,0,0,0,0,0,1,0,0,0,1
5501,10.34,7731.0,,10.3,10.3,762.0,6.4,0,0,0,0,0,0,1,0,0,0,1
5502,11.14,4069.0,0.0475,11.5,11.5,1341.2,8.0,0,0,0,0,0,0,1,0,0,0,1
5503,6.93,4150.0,0.0747,5.6,5.6,216.0,4.6,0,0,0,0,0,0,1,0,0,0,1
5504,13.79,1492.0,-0.1488,3.6,3.6,76.0,3.6,0,0,0,0,0,0,1,0,0,0,1
5505,6.89,1872.0,-0.0962,23.6,23.6,610.0,4.9,0,0,0,0,0,0,1,0,0,0,1
5506,13.789999999999997,2645.0,-0.1272,7.7,7.7,457.0,3.0,0,0,0,0,0,0,1,0,0,0,1
5507,6.89,5615.0,0.0022,6.4,15.9,914.0,2.5,0,0,0,0,0,0,1,0,0,0,0
5508,14.341999999999999,2699.0,0.1278,9.5,9.5,1836.0,2.9,0,0,0,0,0,0,0,0,1,0,1
5509,6.89,6049.0,,10.3,10.3,565.0,3.2,0,0,0,0,0,0,1,0,0,0,1
5510,6.86,4096.0,-0.0198,10.8,10.8,432.0,5.5,0,0,0,0,0,0,1,0,0,0,1
5511,7.4719999999999995,553.0,0.1005,12.7,38.1,737.0,2.1,0,0,0,0,0,0,1,0,0,0,0
5512,15.17,3998.0,0.0275,9.5,9.5,1836.0,2.7,0,0,0,0,0,0,0,0,1,0,1
5513,6.72,4096.0,-0.0595,10.8,10.8,864.0,5.8,0,0,0,0,0,0,1,0,0,0,1
5514,13.79,1537.8,-0.3246,4.7,4.7,617.0,11.0,0,0,0,0,0,0,1,0,0,0,1
5515,12.07,3201.0,,8.65351919561243,14.764067574795769,696.0,3.1,0,0,0,0,0,0,1,0,0,0,1
5516,0.1,2848.0,0.0864,1.0,1.0,51.0,8.0,0,0,0,0,0,0,1,0,0,0,1
5517,0.1,2200.0,-0.044,15.0,120.0,10.0,6.4,0,0,1,0,0,0,0,0,0,1,0
5518,6.86,4001.0,-0.0492,10.8,10.8,432.0,5.3,0,0,0,0,0,0,1,0,0,0,1
5519,9.669999999999998,5615.0,0.0133,6.4,15.9,914.0,3.4,0,1,0,0,0,0,0,0,0,0,0
5520,6.316,2061.0,,5.6,5.6,216.0,4.9,0,0,0,0,0,0,1,0,0,0,1
5521,9.669999999999998,5615.0,-0.0408,6.4,25.85922834380474,914.0,4.3,0,1,0,0,0,0,0,0,0,0,0
5522,13.789999999999997,3853.2,0.0511,8.65351919561243,14.764067574795769,295.0,2.5,0,0,0,0,0,0,1,0,0,0,1
5523,9.68,388.0,0.0102,12.7,42.3,1778.0,8.0,0,1,0,0,0,0,0,0,0,0,0
5524,3.45,7893.0,-0.0663,10.3,10.3,762.0,7.5,0,0,0,0,0,0,1,0,0,0,1
5525,9.68,5547.0,,6.4,15.9,1294.6,8.5,0,1,0,0,0,0,0,0,0,0,0
5526,13.79,2733.0,-0.0185,5.6,15.2,2134.0,3.7,0,0,0,0,0,0,0,0,0,0,0
5527,13.79,1316.0,-0.4505,4.7,4.7,318.0,3.6,0,0,0,0,0,0,1,0,0,0,1
5528,13.789999999999997,734.0,,8.65351919561243,14.764067574795769,318.0,2.8,0,0,0,0,0,0,1,0,0,0,1
5529,13.79,1370.0,-0.1377,7.7,7.7,457.0,3.5,0,0,0,0,0,0,0,1,0,0,1
5530,11.096,4096.0,-0.0109,10.0,10.0,1000.0,4.1,0,0,0,0,1,0,0,0,0,0,1
5531,13.79,2055.0,0.0486,7.7,7.7,457.0,2.8,0,0,0,0,0,0,0,1,0,0,1
5532,13.79,7961.0,0.0648,4.7,4.7,318.0,2.7,0,0,0,0,0,0,1,0,0,0,1
5533,3.96,4056.0,0.0141,8.65351919561243,14.764067574795769,864.0,4.6,0,0,0,0,0,0,1,0,0,0,1
5534,6.89,2990.2,,6.4,15.9,1271.8,2.9,0,1,0,0,0,0,0,0,0,0,0
5535,6.89,7690.0,,10.3,10.3,794.0,4.6,0,0,0,0,0,0,1,0,0,0,1
5536,6.89,4056.0,,4.6,4.6,2131.6,1.2,0,0,0,0,0,0,1,0,0,0,1
5537,6.96,7473.0,0.0863,10.8,10.8,864.0,4.3,0,0,0,0,0,0,1,0,0,0,1
5538,6.86,2034.0,0.0145,10.8,10.8,432.0,2.5,0,0,0,0,0,0,1,0,0,0,1
5539,13.789999999999997,3389.4,-0.0694,4.7,4.7,318.0,3.2,0,0,0,0,0,0,1,0,0,0,1
5540,6.89,1519.0,,12.7,42.3,1232.6,2.8,0,1,0,0,0,0,0,0,0,0,0
5541,6.89,1899.0,-0.0299,23.6,23.6,610.0,3.8,0,0,0,0,0,0,1,0,0,0,1
5542,15.51,3784.0,-0.0443,1.9,1.9,152.0,3.9,0,0,0,0,0,0,1,0,0,0,1
5543,6.89,6049.0,,10.3,10.3,762.0,6.8,0,0,0,0,0,0,1,0,0,0,1
5544,13.79,1881.2,0.0244,8.65351919561243,14.764067574795769,591.0,3.6,0,0,0,0,0,0,1,0,0,0,1
5545,17.24,3458.0,-0.1141,1.9,1.9,696.0,1.5,0,0,0,0,0,0,1,0,0,0,1
5546,10.34,3052.0,,10.3,10.3,762.0,3.8,0,0,0,0,0,0,1,0,0,0,1
5547,10.34,5967.0,-0.0378,10.3,10.3,762.0,4.8,0,0,0,0,0,0,1,0,0,0,1
5548,6.93,4069.0,,5.6,5.6,432.0,4.8,0,0,0,0,0,0,1,0,0,0,1
5549,13.79,3255.0,-0.0168,8.65351919561243,14.764067574795769,318.0,5.0,0,0,0,0,0,0,1,0,0,0,1
5550,10.754,5601.0,,10.3,10.3,914.0,4.0,0,0,0,0,0,0,1,0,0,0,1
5551,12.686,1358.0,0.0707,5.6,15.2,2134.0,1.7,0,0,0,0,0,0,0,0,0,0,0
5552,3.96,4136.0,0.0907,5.6,5.6,691.2,3.4,0,0,0,0,0,0,1,0,0,0,1
5553,6.89,1533.0,,8.5,22.3,2743.0,2.2,0,0,0,0,0,0,1,0,0,0,0
5554,6.89,2740.0,0.0404,23.6,23.6,1972.0,2.4,0,0,0,0,0,0,1,0,0,0,1
5555,11.03,4062.0,-0.0414,9.5,9.5,1836.0,3.6,0,0,0,0,0,0,0,0,1,0,1
5556,14.0,2875.0,,10.0,10.0,898.8,3.2,0,0,0,0,1,0,0,0,0,0,1
5557,13.79,3391.0,,4.7,4.7,318.0,4.8,0,0,0,0,0,0,1,0,0,0,1
5558,13.79,2658.0,0.0484,7.7,7.7,457.0,2.9,0,0,0,0,0,0,1,0,0,0,1
5559,13.79,1344.0,-0.0111,11.1,11.1,457.0,2.1,0,0,0,0,0,0,0,1,0,0,1
5560,11.03,4071.0,0.097,8.65351919561243,14.764067574795769,1836.0,2.9,0,0,0,0,0,0,0,0,1,0,1
5561,12.962,2712.0,0.0484,9.5,9.5,1836.0,2.3,0,0,0,0,0,0,0,0,1,0,1
5562,13.79,3507.8,,8.5,22.3,2743.0,2.1,0,1,0,0,0,0,0,0,0,0,0
5563,13.79,4027.0,0.1565,9.5,9.5,1836.0,1.8,0,0,0,0,0,0,0,0,1,0,1
5564,6.89,4231.4,0.0126,10.8,10.8,432.0,11.3,0,0,0,0,0,0,1,0,0,0,1
5565,15.51,2929.0,-0.0515,1.9,1.9,696.0,3.2,0,0,0,0,0,0,1,0,0,0,1
5566,12.07,2360.0,-0.0443,1.9,1.9,696.0,3.9,0,0,0,0,0,0,1,0,0,0,1
5567,9.72,2991.6,,6.4,15.9,914.0,0.9,0,1,0,0,0,0,0,0,0,0,0
5568,13.789999999999997,1021.0,0.0845,8.65351919561243,14.764067574795769,591.0,2.7,0,0,0,0,0,0,1,0,0,0,1
5569,6.89,957.0,0.0433,8.65351919561243,14.764067574795769,1930.0,2.5,0,0,0,0,0,0,1,0,0,0,1
5570,13.79,912.0,0.0334,4.7,4.7,318.0,2.5,0,0,0,0,0,0,1,0,0,0,1
5571,6.62,4055.0,0.0636,10.8,10.8,1727.0,2.7,0,0,0,0,0,0,1,0,0,0,1
5572,13.789999999999997,956.0,0.0196,11.1,11.1,457.0,3.5,0,0,0,0,0,0,0,1,0,0,1
5573,12.0,1000.0,,10.0,10.0,565.0,5.1,0,0,0,0,1,0,0,0,0,0,1
5574,15.51,1349.0,0.0334,5.6,15.2,748.8,2.8,0,0,0,0,0,0,0,0,0,0,0
5575,8.27,2733.0,0.1219,5.6,22.626824800829144,2134.0,1.4,0,0,0,0,0,0,0,0,0,0,0
